id,max_quality,cost,capital,pur,price,period,lag_price,lag_qv,lag_pur,lag_capital,diff_price,diff_qv,diff_pur,diff_capital
23,36.0,22.39,1464.78,0,23.39,9,53.41,22.0,0.0,648.81,-30.019999999999996,14.0,0.0,815.97
24,23.0,24.99,56.75,0,25.99,9,77.87,3.0,0.0,428.66,-51.88000000000001,20.0,0.0,-371.91
25,20.0,62.6,793.22,0,63.6,9,25.99,23.0,0.0,56.75,37.61,-3.0,0.0,736.47
26,27.0,87.72,723.88,0,88.72,9,41.5,6.0,0.0,215.28,47.22,21.0,0.0,508.6
27,7.0,8.76,57.14,0,9.76,9,29.96,35.0,0.0,1596.4,-20.200000000000003,-28.0,0.0,-1539.26
28,18.0,32.7,5.37,0,33.7,9,14.01,27.0,286.0,2416.0,19.690000000000005,-9.0,-286.0,-2410.63
29,7.0,100.52,12.08,0,101.52,9,9.73,21.0,164.0,1969.28,91.78999999999999,-14.0,-164.0,-1957.2
30,15.0,80.68,84.25,0,81.68,9,61.42,3.0,0.0,87.25,20.260000000000005,12.0,0.0,-3.0
31,22.0,33.03,324.64,0,34.03,9,116.54,16.0,0.0,242.13,-82.51,6.0,0.0,82.50999999999999
32,16.0,41.22,16.43,0,42.22,9,5.89,17.0,105.0,2746.25,36.33,-1.0,-105.0,-2729.82
33,41.0,93.39,424.88,0,94.39,9,101.12,21.0,0.0,79.7,-6.730000000000004,20.0,0.0,345.18
34,14.0,53.68,92.85,0,54.68,9,54.93,19.0,0.0,184.52,-0.25,-5.0,0.0,-91.67000000000002
35,36.0,35.17,234.39,0,36.17,9,86.66,20.0,0.0,262.41,-50.489999999999995,16.0,0.0,-28.02000000000004
36,15.0,50.27,8.47,0,51.27,9,35.3,1.0,0.0,366.74,15.970000000000006,14.0,0.0,-358.27
37,18.0,43.63,545.23,0,44.63,9,69.3,21.0,0.0,272.91,-24.669999999999995,-3.0,0.0,272.32
38,20.0,53.87,478.76,0,54.87,9,94.13,5.0,0.0,38.83,-39.26,15.0,0.0,439.93
39,14.0,66.34,530.86,0,67.34,9,75.1,8.0,0.0,83.91,-7.759999999999991,6.0,0.0,446.95000000000005
40,24.0,96.87,132.43,0,97.87,9,23.24,42.0,1221.0,4228.66,74.63000000000001,-18.0,-1221.0,-4096.23
41,1.0,36.53,104.48,0,37.53,9,19.92,32.0,177.0,7056.68,17.61,-31.0,-177.0,-6952.200000000001
42,5.0,69.44,203.74,0,70.44,9,92.98,23.0,0.0,141.57,-22.540000000000006,-18.0,0.0,62.170000000000016
43,27.0,60.72,21.94,0,61.72,9,75.78,25.0,0.0,70.69,-14.060000000000002,2.0,0.0,-48.75
44,37.0,77.16,562.29,0,78.16,9,9.85,5.0,0.0,420.71,68.31,32.0,0.0,141.57999999999998
45,24.0,43.21,163.7,0,44.21,9,40.41,12.0,0.0,669.69,3.8000000000000043,12.0,0.0,-505.99000000000007
46,26.0,73.91,481.49,0,74.91,9,68.55,9.0,0.0,139.59,6.359999999999999,17.0,0.0,341.9
47,6.0,81.19,258.59,0,82.19,9,22.47,4.0,0.0,85.37,59.72,2.0,0.0,173.21999999999997
48,1.0,52.17,528.25,0,53.17,9,88.81,3.0,0.0,427.94,-35.64,-2.0,0.0,100.31
49,3.0,75.13,214.5,0,76.13,9,79.07,30.0,0.0,256.86,-2.9399999999999977,-27.0,0.0,-42.360000000000014
0,27.0,13.01,2365.23,57,14.01,10,51.27,15.0,0.0,8.47,-37.260000000000005,12.0,57.0,2356.76
1,21.0,8.73,2043.26,164,9.73,10,9.76,7.0,0.0,57.14,-0.02999999999999936,14.0,164.0,1986.12
2,2.0,63.95,55.3,0,64.95,10,33.7,18.0,0.0,5.37,31.25,-16.0,0.0,49.93
3,10.0,116.01,85.71,0,117.01,10,101.52,7.0,0.0,12.08,15.490000000000009,3.0,0.0,73.63
4,9.0,3.24,2867.99,0,4.24,10,81.68,15.0,0.0,84.25,-77.44000000000001,-6.0,0.0,2783.74
5,5.0,93.13,38.83,0,94.13,10,34.03,22.0,0.0,324.64,60.099999999999994,-17.0,0.0,-285.81
6,20.0,89.46,24.4,0,90.46,10,42.22,16.0,0.0,16.43,48.239999999999995,4.0,0.0,7.969999999999999
7,21.0,59.34,34.04,0,60.34,10,94.39,41.0,0.0,424.88,-34.05,-20.0,0.0,-390.84
8,13.0,78.17,121.77,0,79.17,10,54.68,14.0,0.0,92.85,24.490000000000002,-1.0,0.0,28.92
9,3.0,32.6,173.85,0,33.6,10,36.17,36.0,0.0,234.39,-2.5700000000000003,-33.0,0.0,-60.53999999999999
10,23.0,69.09,155.19,0,70.09,10,44.63,18.0,0.0,545.23,25.46,5.0,0.0,-390.04
11,38.0,29.69,5483.24,0,30.69,10,88.72,27.0,0.0,723.88,-58.03,11.0,0.0,4759.36
12,14.0,78.52,24.01,0,79.52,10,67.34,14.0,0.0,530.86,12.179999999999993,0.0,0.0,-506.85
13,2.0,85.45,92.75,0,86.45,10,97.87,24.0,0.0,132.43,-11.420000000000002,-22.0,0.0,-39.68000000000001
14,6.0,24.66,28.0,0,25.66,10,37.53,1.0,0.0,104.48,-11.870000000000001,5.0,0.0,-76.48
15,8.0,73.48,110.25,0,74.48,10,70.44,5.0,0.0,203.74,4.040000000000006,3.0,0.0,-93.49000000000001
16,29.0,73.2,70.92,0,74.2,10,61.72,27.0,0.0,21.94,12.480000000000004,2.0,0.0,48.980000000000004
17,9.0,1.68,233.31,145,2.6799999999999997,10,78.16,37.0,0.0,562.29,-75.47999999999999,-28.0,145.0,-328.97999999999996
18,25.0,74.78,70.69,0,75.78,10,44.21,24.0,0.0,163.7,31.57,1.0,0.0,-93.00999999999999
19,22.0,93.66,18.35,0,94.66,10,74.91,26.0,0.0,481.49,19.75,-4.0,0.0,-463.14
20,39.0,14.11,8886.390000000001,1618,15.11,10,82.19,6.0,0.0,258.59,-67.08,33.0,1618.0,8627.800000000001
21,5.0,35.15,510.51,0,36.15,10,53.17,1.0,0.0,528.25,-17.020000000000003,4.0,0.0,-17.74000000000001
22,6.0,29.47,127.64,0,30.47,10,54.87,20.0,0.0,478.76,-24.4,-14.0,0.0,-351.12
23,35.0,22.72,1443.83,0,23.72,10,63.6,20.0,0.0,793.22,-39.88,15.0,0.0,650.6099999999999
24,23.0,24.99,56.75,0,25.99,10,76.13,3.0,0.0,214.5,-50.14,20.0,0.0,-157.75
25,22.0,60.68,759.3,0,61.68,10,23.39,36.0,0.0,1464.78,38.29,-14.0,0.0,-705.48
26,24.0,90.35,614.25,0,91.35,10,14.17,31.0,0.0,2308.23,77.17999999999999,-7.0,0.0,-1693.98
27,7.0,7.11,47.14,0,8.11,10,14.22,28.0,0.0,1879.26,-6.110000000000001,-21.0,0.0,-1832.12
28,18.0,32.7,5.37,0,33.7,10,61.42,3.0,0.0,87.25,-27.72,15.0,0.0,-81.88
29,7.0,100.52,12.08,0,101.52,10,117.01,10.0,0.0,85.71,-15.490000000000009,-3.0,0.0,-73.63
30,15.0,80.68,84.25,0,81.68,10,2.2800000000000002,10.0,271.0,2940.97,79.4,5.0,-271.0,-2856.72
31,21.0,31.0,199.29,0,32.0,10,94.13,5.0,0.0,38.83,-62.129999999999995,16.0,0.0,160.45999999999998
32,16.0,41.22,16.43,0,42.22,10,95.8,20.0,0.0,69.7,-53.58,-4.0,0.0,-53.27
33,45.0,92.27,248.27999999999997,9,93.27,10,60.34,21.0,0.0,34.04,32.92999999999999,24.0,9.0,214.23999999999998
34,14.0,53.68,92.85,0,54.68,10,90.32,16.0,0.0,200.88,-35.63999999999999,-2.0,0.0,-108.03
35,34.0,38.83,185.87,0,39.83,10,32.59,1.0,0.0,288.71,7.239999999999995,33.0,0.0,-102.83999999999997
36,15.0,50.27,8.47,0,51.27,10,70.09,23.0,0.0,155.19,-18.82,-8.0,0.0,-146.72
37,22.0,47.92,406.61,0,48.92,10,25.99,23.0,0.0,56.75,22.930000000000003,-1.0,0.0,349.86
38,18.0,48.46,338.27,0,49.46,10,75.1,8.0,0.0,83.91,-25.639999999999993,10.0,0.0,254.35999999999999
39,17.0,67.05,427.45,0,68.05,10,21.05,43.0,1333.0,5548.65,47.0,-26.0,-1333.0,-5121.2
40,26.0,93.47,25.0,0,94.47,10,31.92,8.0,0.0,575.18,62.55,18.0,0.0,-550.18
41,1.0,36.53,104.48,0,37.53,10,13.01,39.0,390.0,7301.18,24.520000000000003,-38.0,-390.0,-7196.700000000001
42,4.0,71.99,78.78,0,72.99,10,94.66,22.0,0.0,18.35,-21.67,-18.0,0.0,60.43
43,27.0,60.72,21.94,0,61.72,10,75.78,25.0,0.0,70.69,-14.060000000000002,2.0,0.0,-48.75
44,36.0,74.42,452.42,0,75.42,10,30.47,6.0,0.0,127.64,44.95,30.0,0.0,324.78000000000003
45,27.0,36.16,16.95,0,37.16,10,74.2,29.0,0.0,70.92,-37.040000000000006,-2.0,0.0,-53.97
46,27.0,81.75,384.55,0,82.75,10,68.55,9.0,0.0,139.59,14.200000000000003,18.0,0.0,244.96
47,7.0,72.21,123.61,0,73.21,10,25.66,6.0,0.0,28.0,47.55,1.0,0.0,95.61
48,1.0,48.87,452.81,0,49.87,10,96.99,7.0,0.0,299.79,-47.12,-6.0,0.0,153.01999999999998
49,3.0,68.5,90.19,0,69.5,10,2.6799999999999997,4.0,0.0,249.76,66.82,-1.0,0.0,-159.57
0,24.0,17.08,2240.61,0,18.08,11,51.27,15.0,0.0,8.47,-33.190000000000005,9.0,0.0,2232.1400000000003
1,19.0,5.07,2258.7000000000003,371,6.07,11,8.11,7.0,0.0,47.14,-2.039999999999999,12.0,371.0,2211.5600000000004
2,2.0,63.95,55.3,0,64.95,11,33.7,18.0,0.0,5.37,31.25,-16.0,0.0,49.93
3,10.0,116.01,85.71,0,117.01,11,101.52,7.0,0.0,12.08,15.490000000000009,3.0,0.0,73.63
4,10.0,1.28,2910.99,43,2.2800000000000002,11,81.68,15.0,0.0,84.25,-79.4,-5.0,43.0,2826.74
5,5.0,93.13,38.83,0,94.13,11,42.22,16.0,0.0,16.43,51.91,-11.0,0.0,22.4
6,20.0,89.46,24.4,0,90.46,11,93.27,45.0,9.0,248.27999999999997,-2.8100000000000023,-25.0,-9.0,-223.87999999999997
7,21.0,59.34,34.04,0,60.34,11,54.68,14.0,0.0,92.85,5.660000000000004,7.0,0.0,-58.809999999999995
8,13.0,78.17,121.77,0,79.17,11,39.83,34.0,0.0,185.87,39.34,-21.0,0.0,-64.10000000000001
9,8.0,35.55,67.04,0,36.55,11,48.92,22.0,0.0,406.61,-12.370000000000005,-14.0,0.0,-339.57
10,20.0,68.26,145.19,0,69.26,11,61.72,27.0,0.0,21.94,7.540000000000006,-7.0,0.0,123.25
11,43.0,20.05,5483.24,0,21.05,11,68.05,17.0,0.0,427.45,-47.0,26.0,0.0,5055.79
12,14.0,78.52,24.01,0,79.52,11,94.47,26.0,0.0,25.0,-14.950000000000003,-12.0,0.0,-0.9899999999999984
13,2.0,93.06,66.52,0,94.06,11,37.53,1.0,0.0,104.48,56.53,1.0,0.0,-37.96000000000001
14,6.0,24.66,28.0,0,25.66,11,72.99,4.0,0.0,78.78,-47.33,2.0,0.0,-50.78
15,8.0,72.39,3.39,0,73.39,11,91.35,24.0,0.0,614.25,-17.959999999999994,-16.0,0.0,-610.86
16,29.0,76.19,4.09,0,77.19,11,75.42,36.0,0.0,452.42,1.769999999999996,-7.0,0.0,-448.33000000000004
17,10.0,1.68,49.28,0,2.6799999999999997,11,37.16,27.0,0.0,16.95,-34.48,-17.0,0.0,32.33
18,25.0,74.78,70.69,0,75.78,11,82.75,27.0,0.0,384.55,-6.969999999999999,-2.0,0.0,-313.86
19,22.0,93.66,18.35,0,94.66,11,73.21,7.0,0.0,123.61,21.450000000000003,15.0,0.0,-105.25999999999999
20,44.0,15.17,10303.69,1572,16.17,11,49.87,1.0,0.0,452.81,-33.699999999999996,43.0,1572.0,9850.880000000001
21,2.0,35.0,399.2,0,36.0,11,69.5,3.0,0.0,90.19,-33.5,-1.0,0.0,309.01
22,6.0,29.47,127.64,0,30.47,11,49.46,18.0,0.0,338.27,-18.990000000000002,-12.0,0.0,-210.63
23,35.0,30.66,1418.48,0,31.66,11,61.68,22.0,0.0,759.3,-30.02,13.0,0.0,659.1800000000001
24,21.0,26.46,27.94,0,27.46,11,32.0,21.0,0.0,199.29,-4.539999999999999,0.0,0.0,-171.35
25,24.0,61.25,650.57,0,62.25,11,23.72,35.0,0.0,1443.83,38.53,-11.0,0.0,-793.2599999999999
26,30.0,87.15,488.68,0,88.15,11,14.01,27.0,57.0,2365.23,74.14,3.0,-57.0,-1876.55
27,7.0,7.11,47.14,0,8.11,11,9.73,21.0,164.0,2043.26,-1.620000000000001,-14.0,-164.0,-1996.12
28,18.0,32.7,5.37,0,33.7,11,64.95,2.0,0.0,55.3,-31.25,16.0,0.0,-49.93
29,7.0,100.52,12.08,0,101.52,11,117.01,10.0,0.0,85.71,-15.490000000000009,-3.0,0.0,-73.63
30,15.0,80.68,84.25,0,81.68,11,4.24,9.0,0.0,2867.99,77.44000000000001,6.0,0.0,-2783.74
31,24.0,34.24,99.78,0,35.24,11,94.13,5.0,0.0,38.83,-58.88999999999999,19.0,0.0,60.95
32,16.0,41.22,16.43,0,42.22,11,90.46,20.0,0.0,24.4,-48.239999999999995,-4.0,0.0,-7.969999999999999
33,45.0,97.27,145.73,8,98.27,11,60.34,21.0,0.0,34.04,37.92999999999999,24.0,8.0,111.69
34,19.0,48.66,87.88,0,49.66,11,79.17,13.0,0.0,121.77,-29.510000000000005,6.0,0.0,-33.89
35,36.0,39.57,175.87,0,40.57,11,33.6,3.0,0.0,173.85,6.969999999999999,33.0,0.0,2.0200000000000102
36,15.0,50.27,8.47,0,51.27,11,70.09,23.0,0.0,155.19,-18.82,-8.0,0.0,-146.72
37,21.0,49.01,308.12,0,50.01,11,25.99,23.0,0.0,56.75,24.02,-2.0,0.0,251.37
38,15.0,56.74,220.64,0,57.74,11,79.52,14.0,0.0,24.01,-21.779999999999994,1.0,0.0,196.63
39,23.0,65.29,363.59,0,66.29,11,86.45,2.0,0.0,92.75,-20.159999999999997,21.0,0.0,270.84
40,26.0,93.47,25.0,0,94.47,11,25.66,6.0,0.0,28.0,68.81,20.0,0.0,-3.0
41,1.0,36.53,104.48,0,37.53,11,74.48,8.0,0.0,110.25,-36.95,-7.0,0.0,-5.769999999999996
42,4.0,67.66,18.39,0,68.66,11,74.2,29.0,0.0,70.92,-5.540000000000006,-25.0,0.0,-52.53
43,27.0,60.72,21.94,0,61.72,11,2.6799999999999997,9.0,145.0,233.31,59.04,18.0,-145.0,-211.37
44,37.0,68.25,401.32,0,69.25,11,75.78,25.0,0.0,70.69,-6.530000000000001,12.0,0.0,330.63
45,27.0,36.16,16.95,0,37.16,11,94.66,22.0,0.0,18.35,-57.5,5.0,0.0,-1.4000000000000021
46,26.0,81.72,299.57,0,82.72,11,15.11,39.0,1618.0,8886.390000000001,67.61,-13.0,-1618.0,-8586.820000000002
47,7.0,65.36,74.99,0,66.36,11,36.15,5.0,0.0,510.51,30.21,2.0,0.0,-435.52
48,4.0,39.91,385.68,0,40.91,11,30.47,6.0,0.0,127.64,10.439999999999998,-2.0,0.0,258.04
49,12.0,72.66,16.78,0,73.66,11,30.69,38.0,0.0,5483.24,42.97,-26.0,0.0,-5466.46
0,27.0,13.01,2444.61,204,14.01,12,49.66,19.0,0.0,87.88,-35.65,8.0,204.0,2356.73
1,22.0,5.64,2384.75,258,6.64,12,98.27,45.0,8.0,145.73,-91.63,-23.0,250.0,2239.02
2,2.0,63.95,55.3,0,64.95,12,42.22,16.0,0.0,16.43,22.730000000000004,-14.0,0.0,38.87
3,10.0,116.01,85.71,0,117.01,12,35.24,24.0,0.0,99.78,81.77000000000001,-14.0,0.0,-14.070000000000007
4,7.0,4.76,2781.96,0,5.76,12,88.15,30.0,0.0,488.68,-82.39,-23.0,0.0,2293.28
5,5.0,93.13,38.83,0,94.13,12,101.52,7.0,0.0,12.08,-7.390000000000001,-2.0,0.0,26.75
6,20.0,89.46,24.4,0,90.46,12,33.7,18.0,0.0,5.37,56.75999999999999,2.0,0.0,19.029999999999998
7,21.0,59.34,34.04,0,60.34,12,8.11,7.0,0.0,47.14,52.230000000000004,14.0,0.0,-13.100000000000001
8,13.0,78.17,121.77,0,79.17,12,40.57,36.0,0.0,175.87,38.6,-23.0,0.0,-54.10000000000001
9,12.0,38.64,2.59,0,39.64,12,81.68,15.0,0.0,84.25,-42.040000000000006,-3.0,0.0,-81.66
10,21.0,73.17,14.43,0,74.17,12,51.27,15.0,0.0,8.47,22.9,6.0,0.0,5.959999999999999
11,47.0,18.24,6848.14,1432,19.24,12,68.66,4.0,0.0,18.39,-49.42,43.0,1432.0,6829.75
12,14.0,78.52,24.01,0,79.52,12,57.74,15.0,0.0,220.64,21.779999999999994,-1.0,0.0,-196.63
13,2.0,93.06,66.52,0,94.06,12,66.29,23.0,0.0,363.59,27.769999999999996,-21.0,0.0,-297.07
14,6.0,24.66,28.0,0,25.66,12,94.47,26.0,0.0,25.0,-68.81,-20.0,0.0,3.0
15,8.0,72.39,3.39,0,73.39,12,37.53,1.0,0.0,104.48,35.86,7.0,0.0,-101.09
16,29.0,76.19,4.09,0,77.19,12,61.72,27.0,0.0,21.94,15.469999999999999,2.0,0.0,-17.85
17,9.0,1.68,100.28,51,2.6799999999999997,12,69.25,37.0,0.0,401.32,-66.57,-28.0,51.0,-301.03999999999996
18,25.0,74.78,70.69,0,75.78,12,37.16,27.0,0.0,16.95,38.620000000000005,-2.0,0.0,53.739999999999995
19,22.0,93.66,18.35,0,94.66,12,82.72,26.0,0.0,299.57,11.939999999999998,-4.0,0.0,-281.21999999999997
20,39.0,17.31,10285.72,48,18.31,12,66.36,7.0,0.0,74.99,-48.05,32.0,48.0,10210.73
21,2.0,32.61,219.52,0,33.61,12,40.91,4.0,0.0,385.68,-7.299999999999997,-2.0,0.0,-166.16
22,8.0,24.83,41.99,0,25.83,12,62.25,24.0,0.0,650.57,-36.42,-16.0,0.0,-608.58
23,34.0,32.6,1250.8,0,33.6,12,50.01,21.0,0.0,308.12,-16.409999999999997,13.0,0.0,942.68
24,21.0,28.96,17.94,0,29.96,12,73.66,12.0,0.0,16.78,-43.699999999999996,9.0,0.0,1.1600000000000001
25,26.0,65.81,577.06,0,66.81,12,27.46,21.0,0.0,27.94,39.35,5.0,0.0,549.1199999999999
26,30.0,84.77,442.13,0,85.77,12,30.47,6.0,0.0,127.64,55.3,24.0,0.0,314.49
27,7.0,7.11,47.14,0,8.11,12,18.08,24.0,0.0,2240.61,-9.969999999999999,-17.0,0.0,-2193.4700000000003
28,18.0,32.7,5.37,0,33.7,12,6.07,19.0,371.0,2258.7000000000003,27.630000000000003,-1.0,-371.0,-2253.3300000000004
29,7.0,100.52,12.08,0,101.52,12,64.95,2.0,0.0,55.3,36.56999999999999,5.0,0.0,-43.22
30,15.0,80.68,84.25,0,81.68,12,117.01,10.0,0.0,85.71,-35.33,5.0,0.0,-1.4599999999999937
31,26.0,29.21,47.18,0,30.21,12,2.2800000000000002,10.0,43.0,2910.99,27.93,16.0,-43.0,-2863.81
32,16.0,41.22,16.43,0,42.22,12,94.13,5.0,0.0,38.83,-51.91,11.0,0.0,-22.4
33,41.0,94.55,26.82,0,95.55,12,90.46,20.0,0.0,24.4,5.090000000000003,21.0,0.0,2.4200000000000017
34,20.0,47.66,54.38,0,48.66,12,60.34,21.0,0.0,34.04,-11.680000000000007,-1.0,0.0,20.340000000000003
35,36.0,42.27,16.86,0,43.27,12,79.17,13.0,0.0,121.77,-35.9,23.0,0.0,-104.91
36,15.0,50.27,8.47,0,51.27,12,36.55,8.0,0.0,67.04,14.720000000000006,7.0,0.0,-58.57000000000001
37,16.0,48.44,162.78,0,49.44,12,69.26,20.0,0.0,145.19,-19.820000000000007,-4.0,0.0,17.590000000000003
38,12.0,53.18,163.6,0,54.18,12,31.66,35.0,0.0,1418.48,22.52,-23.0,0.0,-1254.88
39,24.0,72.25,262.28,0,73.25,12,79.52,14.0,0.0,24.01,-6.269999999999996,10.0,0.0,238.26999999999998
40,26.0,95.79,1.3,0,96.79,12,94.06,2.0,0.0,66.52,2.730000000000004,24.0,0.0,-65.22
41,1.0,36.53,104.48,0,37.53,12,25.66,6.0,0.0,28.0,11.870000000000001,-5.0,0.0,76.48
42,4.0,67.66,18.39,0,68.66,12,73.39,8.0,0.0,3.39,-4.730000000000004,-4.0,0.0,15.0
43,27.0,60.72,21.94,0,61.72,12,77.19,29.0,0.0,4.09,-15.469999999999999,-2.0,0.0,17.85
44,39.0,65.62,333.64,0,66.62,12,2.6799999999999997,10.0,0.0,49.28,63.940000000000005,29.0,0.0,284.36
45,27.0,36.16,16.95,0,37.16,12,75.78,25.0,0.0,70.69,-38.620000000000005,2.0,0.0,-53.739999999999995
46,23.0,74.33,199.17,0,75.33,12,94.66,22.0,0.0,18.35,-19.33,1.0,0.0,180.82
47,6.0,69.56,2.43,0,70.56,12,16.17,44.0,1572.0,10303.69,54.39,-38.0,-1572.0,-10301.26
48,4.0,45.4,296.06,0,46.4,12,36.0,2.0,0.0,399.2,10.399999999999999,2.0,0.0,-103.13999999999999
49,12.0,72.66,16.78,0,73.66,12,21.05,43.0,0.0,5483.24,52.61,-31.0,0.0,-5466.46
0,29.0,9.39,2348.83,18,10.39,13,48.66,20.0,0.0,54.38,-38.269999999999996,9.0,18.0,2294.45
1,20.0,4.96,2358.13,128,5.96,13,95.55,41.0,0.0,26.82,-89.59,-21.0,128.0,2331.31
2,2.0,63.95,55.3,0,64.95,13,42.22,16.0,0.0,16.43,22.730000000000004,-14.0,0.0,38.87
3,6.0,116.71,5.14,0,117.71,13,30.21,26.0,0.0,47.18,87.5,-20.0,0.0,-42.04
4,10.0,1.28,2824.96,43,2.2800000000000002,13,85.77,30.0,0.0,442.13,-83.49,-20.0,43.0,2382.83
5,5.0,93.13,38.83,0,94.13,13,101.52,7.0,0.0,12.08,-7.390000000000001,-2.0,0.0,26.75
6,20.0,89.46,24.4,0,90.46,13,33.7,18.0,0.0,5.37,56.75999999999999,2.0,0.0,19.029999999999998
7,21.0,59.34,34.04,0,60.34,13,8.11,7.0,0.0,47.14,52.230000000000004,14.0,0.0,-13.100000000000001
8,12.0,81.52,36.06,0,82.52,13,43.27,36.0,0.0,16.86,39.24999999999999,-24.0,0.0,19.200000000000003
9,12.0,38.64,2.59,0,39.64,13,81.68,15.0,0.0,84.25,-42.040000000000006,-3.0,0.0,-81.66
10,21.0,73.17,14.43,0,74.17,13,51.27,15.0,0.0,8.47,22.9,6.0,0.0,5.959999999999999
11,49.0,10.11,8588.380000000001,1793,11.11,13,68.66,4.0,0.0,18.39,-57.55,45.0,1793.0,8569.990000000002
12,14.0,78.52,24.01,0,79.52,13,54.18,12.0,0.0,163.6,25.339999999999996,2.0,0.0,-139.59
13,2.0,93.06,66.52,0,94.06,13,73.25,24.0,0.0,262.28,20.810000000000002,-22.0,0.0,-195.76
14,6.0,24.66,28.0,0,25.66,13,96.79,26.0,0.0,1.3,-71.13000000000001,-20.0,0.0,26.7
15,8.0,72.39,3.39,0,73.39,13,37.53,1.0,0.0,104.48,35.86,7.0,0.0,-101.09
16,29.0,76.19,4.09,0,77.19,13,61.72,27.0,0.0,21.94,15.469999999999999,2.0,0.0,-17.85
17,9.0,1.68,100.28,0,2.6799999999999997,13,66.62,39.0,0.0,333.64,-63.940000000000005,-30.0,0.0,-233.35999999999999
18,21.0,79.03,60.69,0,80.03,13,37.16,27.0,0.0,16.95,42.870000000000005,-6.0,0.0,43.739999999999995
19,22.0,93.66,18.35,0,94.66,13,75.33,23.0,0.0,199.17,19.33,-1.0,0.0,-180.82
20,40.0,9.83,10207.23,12,10.83,13,70.56,6.0,0.0,2.43,-59.730000000000004,34.0,12.0,10204.8
21,5.0,31.23,133.19,0,32.230000000000004,13,66.81,26.0,0.0,577.06,-34.58,-21.0,0.0,-443.86999999999995
22,8.0,24.83,41.99,0,25.83,13,73.66,12.0,0.0,16.78,-47.83,-4.0,0.0,25.21
23,31.0,36.85,1169.39,0,37.85,13,49.44,16.0,0.0,162.78,-11.589999999999996,15.0,0.0,1006.6100000000001
24,21.0,28.96,17.94,0,29.96,13,46.4,4.0,0.0,296.06,-16.439999999999998,17.0,0.0,-278.12
25,22.0,68.28,565.55,0,69.28,13,29.96,21.0,0.0,17.94,39.32,1.0,0.0,547.6099999999999
26,29.0,79.95,430.23,0,80.95,13,25.83,8.0,0.0,41.99,55.120000000000005,21.0,0.0,388.24
27,7.0,7.11,47.14,0,8.11,13,33.6,34.0,0.0,1250.8,-25.490000000000002,-27.0,0.0,-1203.6599999999999
28,18.0,32.7,5.37,0,33.7,13,14.01,27.0,204.0,2444.61,19.690000000000005,-9.0,-204.0,-2439.2400000000002
29,7.0,100.52,12.08,0,101.52,13,6.64,22.0,258.0,2384.75,94.88,-15.0,-258.0,-2372.67
30,17.0,67.26,38.13,0,68.26,13,64.95,2.0,0.0,55.3,3.3100000000000023,15.0,0.0,-17.169999999999995
31,25.0,15.74,31.64,0,16.740000000000002,13,117.01,10.0,0.0,85.71,-100.27000000000001,15.0,0.0,-54.06999999999999
32,16.0,41.22,16.43,0,42.22,13,5.76,7.0,0.0,2781.96,36.46,9.0,0.0,-2765.53
33,45.0,97.27,26.82,0,98.27,13,90.46,20.0,0.0,24.4,7.810000000000002,25.0,0.0,2.4200000000000017
34,20.0,47.66,54.38,0,48.66,13,60.34,21.0,0.0,34.04,-11.680000000000007,-1.0,0.0,20.340000000000003
35,36.0,42.27,16.86,0,43.27,13,79.17,13.0,0.0,121.77,-35.9,23.0,0.0,-104.91
36,15.0,50.27,8.47,0,51.27,13,39.64,12.0,0.0,2.59,11.630000000000003,3.0,0.0,5.880000000000001
37,10.0,41.25,10.52,0,42.25,13,74.17,21.0,0.0,14.43,-31.92,-11.0,0.0,-3.91
38,12.0,56.53,56.87,0,57.53,13,94.13,5.0,0.0,38.83,-36.599999999999994,7.0,0.0,18.04
39,28.0,66.04,139.84,0,67.04,13,79.52,14.0,0.0,24.01,-12.47999999999999,14.0,0.0,115.83
40,26.0,95.79,1.3,0,96.79,13,19.24,47.0,1432.0,6848.14,77.55000000000001,-21.0,-1432.0,-6846.84
41,1.0,36.53,104.48,0,37.53,13,18.31,39.0,48.0,10285.72,19.220000000000002,-38.0,-48.0,-10181.24
42,4.0,67.66,18.39,0,68.66,13,94.66,22.0,0.0,18.35,-26.0,-18.0,0.0,0.03999999999999915
43,27.0,60.72,21.94,0,61.72,13,75.78,25.0,0.0,70.69,-14.060000000000002,2.0,0.0,-48.75
44,38.0,61.66,289.53,0,62.66,13,2.6799999999999997,9.0,51.0,100.28,59.98,29.0,-51.0,189.24999999999997
45,27.0,36.16,16.95,0,37.16,13,33.61,2.0,0.0,219.52,3.549999999999997,25.0,0.0,-202.57000000000002
46,28.0,69.69,189.17,0,70.69,13,73.39,8.0,0.0,3.39,-2.700000000000003,20.0,0.0,185.78
47,6.0,69.56,2.43,0,70.56,13,25.66,6.0,0.0,28.0,44.900000000000006,0.0,0.0,-25.57
48,4.0,48.77,200.57,0,49.77,13,94.06,2.0,0.0,66.52,-44.29,2.0,0.0,134.05
49,12.0,72.66,16.78,0,73.66,13,77.19,29.0,0.0,4.09,-3.530000000000001,-17.0,0.0,12.690000000000001
0,27.0,8.24,2306.62,1,9.24,14,51.27,15.0,0.0,8.47,-42.03,12.0,1.0,2298.15
1,19.0,4.1,2313.17,104,5.1,14,8.11,7.0,0.0,47.14,-3.01,12.0,104.0,2266.03
2,2.0,63.95,55.3,0,64.95,14,33.7,18.0,0.0,5.37,31.25,-16.0,0.0,49.93
